customer_id,first_name,last_name,date_of_birth,gender,signup_date,status,primary_phone,customer_segment,city,created_at
39a3f13b-09a5-49a7-a0b2-bbf684c5a29c,Justin,Stein,2017-11-25,M,2023-12-21,1,+20108038277,normal,Reedburgh,2025-11-23 10:51:34.902047
b0dd2393-b099-4900-b2a6-5274db7f76d5,Wayne,Rodriguez,2011-11-27,M,2021-02-20,1,+20106900247,normal,East James,2025-11-23 10:51:33.703998
6c72f77e-a28b-4b45-b05d-692ad5177347,Marc,Hunter,2014-11-26,F,2021-10-13,1,+20109635270,normal,East Darrell,2025-11-23 10:51:38.716172
b75401b1-62e0-4e8c-a809-9afca5e82b12,Felicia,Bruce,2006-11-28,F,2024-02-19,1,+20106249548,normal,Lake Sean,2025-11-23 10:51:34.498978
9776792c-bc67-4273-9097-555da5c14f82,Mary,Sampson,1996-11-30,F,2022-11-22,1,+20101758400,normal,Jeffreymouth,2025-11-23 10:51:37.971723
5e0bc9fb-f2b9-4e72-8fdc-579a9fb507ac,Marcus,Oconnor,1978-12-05,F,2023-04-01,1,+20103356197,normal,Christinamouth,2025-11-23 10:51:37.041732
2854f8ab-a46e-4e33-9c33-b704eabf6c10,Bryan,Chandler,1979-12-05,M,2021-04-21,1,+20105827229,normal,West Robert,2025-11-23 10:51:38.497816
1ebb7ef7-7387-4965-b9e4-36923e8ac088,Monica,Hayes,1973-12-06,F,2023-10-09,1,+20108017389,normal,North Denise,2025-11-23 10:51:38.120565
a9b172fa-91a0-4ddf-aa48-2023ef2c6466,Dawn,Cook,1949-12-12,M,2023-05-17,1,+20103246154,normal,North Annborough,2025-11-23 10:51:34.062627
e84d21f2-d558-4d6d-b0cc-d0dbcff60ad3,Gabriella,Martinez,2013-11-26,M,2024-05-10,1,+20106246854,normal,Brendaland,2025-11-23 10:51:35.802476
1ee2fdb4-6bde-418a-a6e3-1ffac4a8cdaf,Mark,Bridges,2004-11-28,M,2025-03-04,1,+20103829240,normal,North Joseph,2025-11-23 10:51:33.205664
7c1349c1-cd82-4c69-81ab-96956c51dd69,Jacob,Daniel,2016-11-25,F,2022-01-23,1,+20107311740,normal,East Jennifer,2025-11-23 10:51:36.526205
12b9b70c-23be-4be3-8342-0fadbd46ad45,Jessica,Diaz,1995-12-01,M,2022-04-02,1,+20102933559,normal,Huffbury,2025-11-23 10:51:37.406909
aa7ff2ce-da32-4a61-90e2-ab29a21b1754,Shannon,Bailey,1993-12-01,F,2022-08-05,1,+20107454081,normal,South Michelleville,2025-11-23 10:51:32.933026
ca54935d-c2c2-4e95-b0cc-f0c1c8043f1e,Patricia,Hale,1956-12-10,F,2025-05-16,1,+20104099866,normal,Port Brittanyfort,2025-11-23 10:51:38.056354
4e89496b-7b75-458f-81b9-3b0b5798a53b,Thomas,Warner,1984-12-03,F,2022-02-18,1,+20109899342,normal,Jessicaville,2025-11-23 10:51:34.693047
5635be0a-4e6f-4bbf-a323-bd17e8728e9f,David,Ross,2006-11-28,F,2022-09-09,1,+20107074992,normal,South Masonburgh,2025-11-23 10:51:36.557577
091a7e2c-3498-40df-8ffe-04b3a04b41d6,Denise,Davis,2015-11-26,M,2023-03-15,1,+20108702071,normal,Kimville,2025-11-23 10:51:37.585736
5f1d4008-e970-4e28-9800-4375210a20b1,Eric,Hurst,1995-12-01,F,2022-10-08,1,+20102399937,normal,Courtneyville,2025-11-23 10:51:36.141044
8b1b1f11-e2a0-4f00-aa3c-2cf426581f1f,Matthew,Tyler,2014-11-26,M,2023-10-23,1,+20106403606,normal,Thompsonton,2025-11-23 10:51:37.622492
28c1ae79-c7aa-4265-8104-ac0475e31b03,Janet,Foster,2007-11-28,F,2025-08-26,1,+20103145003,normal,South Adamfurt,2025-11-23 10:51:38.683192
638b7ccf-f074-47bd-b4b0-480b260cfd4d,Charlene,Campbell,2017-11-25,M,2021-03-24,1,+20103018015,vip,North Elizabethtown,2025-11-23 10:51:37.155500
99de01de-708b-4d21-ae5c-0f1dca1c7b9a,Amy,Walker,1994-12-01,F,2024-11-29,1,+20104292843,normal,Shaunshire,2025-11-23 10:51:37.932665
8e54da0d-88f9-441e-81f5-4be6701b2cad,James,Cain,2005-11-28,M,2024-03-22,1,+20102068863,normal,Morrisside,2025-11-23 10:51:35.467943
f3e1b8fd-9ff7-4e27-9312-a0fb8c026345,Susan,Holder,2011-11-27,M,2021-06-07,1,+20103118885,normal,North Josephhaven,2025-11-23 10:51:38.360401
64e894ff-7a72-4c72-88eb-5bcb33edab6d,Tina,Smith,1982-12-04,F,2024-09-08,1,+20109586664,normal,New Sophia,2025-11-23 10:51:37.426443
f8a0064c-5903-4f09-b954-efeeec39d2ef,Alexander,Roberts,1987-12-03,M,2023-07-30,1,+20104700899,normal,Anthonyland,2025-11-23 10:51:39.165216
1640954c-3fe7-4cf1-a41b-836b92ea890b,Kelly,Ware,2000-11-29,M,2025-06-05,1,+20109218263,normal,Hallfurt,2025-11-23 10:51:33.267981
dab4e82a-6eaa-491e-ada9-90b0b8600014,Anthony,Acosta,1999-11-30,M,2024-08-23,1,+20102672884,normal,South Lauren,2025-11-23 10:51:32.911014
8da0a460-1084-4425-bb75-3921667a28e9,Theodore,Hall,1993-12-01,F,2021-06-08,1,+20105711426,normal,Davidborough,2025-11-23 10:51:37.458241
a72fc1c1-fafe-4cf1-9013-d4fb42fdf7d8,Daniel,Rivera,2017-11-25,M,2022-02-10,1,+20101226440,normal,Lake Justinview,2025-11-23 10:51:35.928271
8abdf875-80a9-4b7f-8422-3a49734ef3f0,Robert,Norton,1993-12-01,F,2021-09-08,1,+20101989595,normal,East Matthew,2025-11-23 10:51:38.362040
9335fd16-7d54-4e80-b949-f1f423d81232,Michael,Moss,1969-12-07,F,2022-09-06,1,+20106472738,normal,East Annaside,2025-11-23 10:51:37.362324
a447c660-c950-4a2f-9ac7-6e91a3a1bc7e,William,Lewis,2010-11-27,M,2025-03-22,1,+20109203901,normal,Webbmouth,2025-11-23 10:51:35.420331
34074f5b-a333-4e78-9e67-d732e6f574b2,Hannah,Robinson,1991-12-02,F,2021-02-03,1,+20103716216,normal,Mccormickport,2025-11-23 10:51:38.975376
9af04e04-b994-4bdf-b765-ed66fd42906e,Andrea,Watkins,1990-12-02,F,2022-02-09,1,+20103681120,normal,Garychester,2025-11-23 10:51:38.582307
a1a5e42c-9ae0-4b95-9c4c-48b973f5ccd9,April,Colon,2014-11-26,M,2024-09-07,1,+20107399181,normal,Patrickshire,2025-11-23 10:51:37.441985
37358e12-1f29-4863-89e5-02b3ce3c12e9,Eddie,Stephenson,2001-11-29,F,2023-07-19,1,+20109502613,normal,West Morgan,2025-11-23 10:51:33.790178
d72673a8-9f9d-4336-83ce-93db9b57e450,Sean,Schneider,2006-11-28,M,2025-10-03,1,+20106580507,normal,Kristinland,2025-11-23 10:51:38.393979
f8e72abb-aac8-40ed-821c-756919b98ffb,Brian,Johnson,2007-11-28,M,2025-05-19,1,+20106174418,normal,West Janetview,2025-11-23 10:51:33.026763
e5ac26f7-3509-425e-8972-e5d182892bf4,George,Pratt,1991-12-02,M,2021-03-30,1,+20104671175,normal,Taylorside,2025-11-23 10:51:34.071739
af99f458-281e-42a2-a261-e03f88b54ee5,Stephanie,Wells,1938-12-15,F,2025-03-16,1,+20102113457,normal,East Ronaldfort,2025-11-23 10:51:35.057077
ead53f4f-2726-4d84-bb15-557511cb2dd8,Jean,Wilson,2001-11-29,M,2021-03-04,1,+20108033690,normal,South Diana,2025-11-23 10:51:33.374781
5a945874-ff8e-469c-8d8a-865f2f717dba,Mark,Rivera,1982-12-04,F,2025-11-05,1,+20108210103,normal,Norriston,2025-11-23 10:51:36.879760
27f2d684-d080-4be9-9a98-b06305ac8bbf,Frank,Richards,2015-11-26,M,2025-02-01,0,+20104637002,normal,Ryanville,2025-11-23 10:51:38.096926
a94cfbd3-e7cf-4058-8ef9-2a59f612a561,Colleen,Newton,1994-12-01,F,2023-04-19,1,+20103955091,normal,Lake Diana,2025-11-23 10:51:38.447356
8634de40-e08d-4f37-b36b-9fe6c94a7fc6,Tina,Olson,1985-12-03,M,2021-04-04,1,+20106066600,normal,Freyberg,2025-11-23 10:51:34.887714
ddf7b49d-f5ba-480e-9256-45f9bf57f26c,Aaron,Jones,2015-11-26,F,2022-03-21,1,+20109310128,normal,Lake William,2025-11-23 10:51:35.147147
647570ec-6c45-4fea-b339-ff1a303fd810,Ethan,Walker,1996-11-30,M,2025-10-25,1,+20108502096,corporate,North Kimberly,2025-11-23 10:51:34.634032
04a5db5b-8b8b-45fb-9b1e-283d034630af,Veronica,Harris,1963-12-09,F,2023-04-14,1,+20109248001,normal,North David,2025-11-23 10:51:33.782877
b287c1d4-076a-4309-86fe-cd0b07f8a11e,Donald,Barr,1971-12-07,M,2022-10-13,1,+20104776753,normal,East Ronaldberg,2025-11-23 10:51:33.801754
0e256f12-a924-49f4-9b3c-a8140cd9276d,Jessica,Boyd,2010-11-27,M,2023-04-06,1,+20105228713,normal,Rickeyburgh,2025-11-23 10:51:34.677813
c3fa620e-d45d-40c1-9663-dab131bb9864,Rebecca,Drake,2009-11-27,M,2022-11-14,1,+20108279693,normal,Danielton,2025-11-23 10:51:35.915921
9176bc9c-f5cd-4ada-8fb3-771e9c08cb1e,Omar,Johnson,1994-12-01,F,2021-06-22,1,+20109100385,normal,New Mike,2025-11-23 10:51:35.888896
f1073004-e10b-49df-b62c-fdbbf046889c,Bradley,Brown,1971-12-07,M,2022-10-25,1,+20106376490,normal,Port Kristenville,2025-11-23 10:51:34.826637
e858a85b-990b-42c4-b3d0-397dd25d6ba5,Robert,Singleton,1997-11-30,M,2025-02-10,1,+20108392872,normal,South Shane,2025-11-23 10:51:38.202949
7374b1aa-1396-46d7-8324-93781bdece06,Jane,Hughes,1999-11-30,F,2023-08-16,1,+20107741049,normal,Sarahfurt,2025-11-23 10:51:35.291718
c10b35fa-7de4-4217-bdee-8916b5617748,John,Adams,1992-12-01,M,2024-01-11,1,+20101854234,vip,West Megan,2025-11-23 10:51:37.695207
fcbfd41d-8e33-49b6-a8a4-a1a2148410dc,Charles,Ali,1995-12-01,M,2021-12-23,1,+20101902483,normal,Kyleland,2025-11-23 10:51:38.004956
83a2e235-2689-41a5-a8f1-33591342dc40,Wesley,Fischer,2016-11-25,M,2022-10-17,1,+20107352484,normal,North Kevinmouth,2025-11-23 10:51:33.907769
e2dd8832-7923-4ba2-a897-7af7bac96cc7,Samantha,Goodman,2017-11-25,F,2024-02-10,1,+20104626181,normal,Vaughnland,2025-11-23 10:51:36.081581
2fdce760-c646-4f1e-89a9-a65361fe56b0,Heather,Howell,2008-11-27,F,2025-08-27,1,+20109196133,normal,Lake Jaybury,2025-11-23 10:51:37.462242
f357eec8-fa4b-4c26-8022-6b4990e16327,David,Lopez,2014-11-26,M,2024-09-21,1,+20105070650,normal,Port Carlosfort,2025-11-23 10:51:35.181253
b17711d5-3246-4df2-b983-34e88444d8e1,Kevin,Tate,1959-12-10,F,2021-12-20,1,+20108538483,normal,Stephenchester,2025-11-23 10:51:36.078188
b049b345-705d-46db-9628-da540cf28cf6,Duane,Mclean,2011-11-27,M,2021-10-24,1,+20101053156,normal,Danielside,2025-11-23 10:51:37.615295
7bc15a5c-d660-417a-9bee-ad8e1d84b3f3,Colin,Roberts,2014-11-26,F,2024-12-12,1,+20109234615,normal,Linchester,2025-11-23 10:51:32.831050
3439ad20-79c9-4f42-b684-b411aed4536e,William,King,1968-12-07,F,2021-11-15,0,+20105476583,normal,North Cynthiaview,2025-11-23 10:51:32.659854
edf5a6c9-a356-40c6-ad9b-08017775be7e,Ashlee,Wright,2002-11-29,M,2022-02-09,1,+20108777564,normal,Francostad,2025-11-23 10:51:34.509135
430401c3-eb69-4208-970e-cc4f94ab3bfe,William,Smith,1964-12-08,M,2024-05-01,1,+20104718705,normal,North Aaron,2025-11-23 10:51:38.301338
d8db30ba-b0d2-4932-b6a1-3b7740fa1e08,Kenneth,Brown,1986-12-03,M,2020-12-29,0,+20104375360,normal,Blankenshipchester,2025-11-23 10:51:34.559105
795fb629-531c-49f8-adf9-2219404ec1a0,Margaret,Snyder,1992-12-01,F,2022-05-20,1,+20103686631,normal,Lake James,2025-11-23 10:51:33.513116
ef2c526c-b6ac-45d5-9636-54a6093afd05,Jesse,Pham,2010-11-27,F,2025-03-14,1,+20103657425,normal,Port Ronaldburgh,2025-11-23 10:51:39.090067
17d10af1-b31b-44c8-8ff7-252134fd160d,Linda,Garcia,2014-11-26,F,2021-09-20,1,+20103816607,normal,East Anthony,2025-11-23 10:51:35.524288
652a2be8-a1af-4ff8-a77d-57647b260f9e,Michelle,Guerrero,1963-12-09,M,2024-11-19,1,+20109841593,normal,West Lori,2025-11-23 10:51:38.401040
3cf9c1ac-d4b7-4b5f-8a7c-f83f6877789d,Jenna,Schaefer,2016-11-25,M,2022-09-21,1,+20104665326,normal,Mitchellfurt,2025-11-23 10:51:37.947727
a0d22948-a577-476c-82c4-376598616102,Amy,Fields,2007-11-28,M,2022-05-13,1,+20102649587,normal,Lake Virginia,2025-11-23 10:51:36.806124
2ffc1f65-2ff1-48e3-b4a4-5557b5e9fffa,Rita,Newton,1974-12-06,F,2025-04-24,1,+20106898448,normal,Donnabury,2025-11-23 10:51:35.435348
15daf091-012a-492e-adf5-06d5458d518f,James,Vasquez,1961-12-09,M,2025-09-11,1,+20103784106,normal,East Victoria,2025-11-23 10:51:36.606703
44ca8364-8891-4f6e-8211-ae01173c1905,Shawn,Suarez,1992-12-01,F,2022-09-26,1,+20109715516,normal,East Justin,2025-11-23 10:51:34.381256
cb8ce0bc-b945-46f0-800b-43047c00d0e3,Jessica,Nixon,1991-12-02,M,2021-09-25,1,+20107837787,normal,North Austin,2025-11-23 10:51:39.003995
5c921f8b-f27f-45b8-bdfd-b3258ce311d8,Chad,Rodriguez,1998-11-30,F,2024-01-29,1,+20107976731,normal,Murphyton,2025-11-23 10:51:33.340387
744e4f9b-08cd-44ca-80c9-ff8daed558d6,Sarah,Hill,1983-12-04,F,2023-03-24,1,+20105417710,normal,Silvaport,2025-11-23 10:51:34.078704
a9cbd621-3f34-4eb5-a370-27843a407198,Darius,Barrera,2001-11-29,F,2024-05-20,1,+20106402667,normal,Jonesside,2025-11-23 10:51:34.365659
4e4e2b03-ed1d-4b34-a914-41cb5b52b6a3,Jason,Weber,1967-12-08,M,2022-07-21,1,+20106635276,normal,Scottshire,2025-11-23 10:51:37.218856
4789a5a6-0c54-49c7-9b66-a7cf7d29ab55,Eric,Harrison,1954-12-11,M,2024-09-28,1,+20105589036,normal,West Ashley,2025-11-23 10:51:33.838581
2b4c4d51-7cc3-4db2-b49f-9db2f0699367,Pamela,Harrison,1967-12-08,F,2020-12-14,1,+20109621787,normal,North Jamesborough,2025-11-23 10:51:38.189791
2e19ea08-47b3-46c8-bf8d-bf16bf3cdb95,Erika,Flynn,1993-12-01,M,2023-11-06,1,+20108581014,normal,West Dawnville,2025-11-23 10:51:38.268162
28fadaf2-db26-4a09-91d4-adcc91bbb5de,Heather,Cochran,1986-12-03,M,2025-05-05,1,+20101121835,normal,Anthonyberg,2025-11-23 10:51:35.654286
fa1a1fbf-62b5-4501-bb56-0cc152bf1849,Susan,Peters,1968-12-07,F,2022-08-24,1,+20109686388,normal,North Lisaport,2025-11-23 10:51:33.600001
5fd21d42-c3de-47db-b44a-b034cfa5937d,Marcia,Orozco,1987-12-03,F,2025-03-20,1,+20107507893,normal,Hansonside,2025-11-23 10:51:37.623488
e2751ee4-338a-498c-9927-0ce06fffbe3f,Julie,Anderson,1975-12-06,M,2020-12-18,1,+20103663391,normal,Jamesville,2025-11-23 10:51:36.693270
de084ff9-aa03-427e-8c0d-9679a510f244,Holly,Lee,1969-12-07,F,2022-05-07,1,+20106774944,normal,North Beckyside,2025-11-23 10:51:36.850101
9331c564-5549-4573-8833-41a037ebab7c,William,Wilson,1984-12-03,F,2021-12-31,1,+20109609823,normal,Floreschester,2025-11-23 10:51:35.263739
458c5671-df23-49ad-a76a-d1730431e34f,Sarah,Berry,1966-12-08,F,2021-01-12,1,+20105608971,normal,Richardshire,2025-11-23 10:51:36.973904
3a7e0a52-3ca2-4ee5-9ee9-6c6a5c6276b9,Jessica,Henderson,1999-11-30,F,2021-04-07,1,+20101906432,normal,Lauramouth,2025-11-23 10:51:34.776726
07553f9c-ebbf-4715-8576-c2a766f529b0,Jason,Frank,1994-12-01,M,2023-10-25,1,+20109223833,normal,Wilsonfort,2025-11-23 10:51:33.852871
d05a085a-2dd0-4507-8dff-5241b03bc866,Zachary,Hubbard,2017-11-25,F,2024-11-28,1,+20107778420,normal,Lake Raymondside,2025-11-23 10:51:38.368394
5ee38b8a-4eba-46cb-af26-75c49ac4633a,Anthony,Payne,2015-11-26,F,2023-11-17,1,+20108239629,normal,Kristinamouth,2025-11-23 10:51:36.379433
602651f5-b649-4ee0-85e5-9f17d2a95271,Patricia,Allen,1974-12-06,M,2021-03-27,1,+20104273782,normal,Shelbyshire,2025-11-23 10:51:36.510851
22ea3a8b-23a1-4b22-a6d9-79dcbf9f82d8,Shannon,James,2012-11-26,M,2023-10-08,1,+20107744585,normal,New Bryanmouth,2025-11-23 10:51:34.754264
dbc8f1f2-9405-40a6-a654-7dd1207acbca,Paul,Scott,2004-11-28,F,2022-12-31,1,+20101699652,normal,Alexisville,2025-11-23 10:51:38.711176
ad8ef0be-fab3-4f8c-8cff-f3c9c96f076a,Hannah,Gould,2008-11-27,F,2024-04-08,1,+20106125594,normal,Colonberg,2025-11-23 10:51:33.580786
993429c7-df84-420a-bcd3-3576f0aee941,Ronald,Cain,1983-12-04,M,2024-06-10,1,+20109891787,normal,Nguyenshire,2025-11-23 10:51:33.395359
24d07eab-ef8b-41fd-9d98-e84737cdad86,Amber,Yates,2016-11-25,F,2021-07-11,1,+20106955200,normal,Butlermouth,2025-11-23 10:51:36.487196
d44a66ad-2714-4415-9b20-c946abc18407,Terri,Phillips,2012-11-26,M,2023-11-03,1,+20107473815,corporate,Port Robertchester,2025-11-23 10:51:38.692325
03408def-1188-41c4-bff9-a7db9b0551b1,Shirley,Edwards,1945-12-13,M,2021-05-29,1,+20109559668,normal,New Randyburgh,2025-11-23 10:51:37.543944
dbd90c6a-2a96-45df-ada3-e585f85568f6,Patrick,Stewart,2017-11-25,M,2022-10-17,1,+20101058272,normal,North Samanthastad,2025-11-23 10:51:33.369062
da161fe6-24b8-4ec1-84e1-a8b01c427ee1,Chelsea,Hernandez,1990-12-02,F,2021-06-28,1,+20101768805,normal,New Stephanie,2025-11-23 10:51:32.632073
bc0540bc-a63a-4401-88d1-e931ea6a7cf4,Shawn,Cox,2014-11-26,F,2021-12-02,1,+20105226693,normal,Matthewberg,2025-11-23 10:51:38.184802
797757fa-4a88-4f24-91f9-9fa783b23094,John,Arnold,1979-12-05,M,2025-03-13,1,+20109196204,normal,Leehaven,2025-11-23 10:51:32.726250
0bc2b7c1-e559-4897-9edd-e65af77e9867,Steven,Murray,2016-11-25,F,2023-06-27,1,+20101676621,normal,New Dianemouth,2025-11-23 10:51:33.669619
83c5ee4d-69e8-4b2a-91d4-2d6e0f2b2007,Charles,Bradley,2013-11-26,M,2022-11-18,1,+20106512314,normal,Batesberg,2025-11-23 10:51:32.974148
729d6bea-e0a1-44b4-8f21-bd9f6a540d1f,Gina,Green,1948-12-12,M,2023-12-07,1,+20109140297,normal,Hornborough,2025-11-23 10:51:35.108049
07c5c955-6e35-48ee-a592-0df5fe623697,Richard,Mora,2008-11-27,M,2021-10-12,1,+20103449200,normal,Lake Madisonton,2025-11-23 10:51:36.830408
ac4ecbaa-3987-4ffd-adea-2ef2431cc895,Jeremy,Chavez,1965-12-08,F,2024-07-09,1,+20105526314,corporate,West James,2025-11-23 10:51:34.817599
c4419149-4c87-4a09-ad34-f08d06aae63b,Jeffrey,Shepard,2017-11-25,M,2025-07-02,1,+20101542011,normal,Peterstad,2025-11-23 10:51:33.950045
beb02e37-c03d-4e8f-bb8e-9eefa35fd6b1,Maria,Vincent,2006-11-28,M,2024-03-04,0,+20104158126,normal,South Crystalton,2025-11-23 10:51:37.179766
e29c3431-5d26-4864-91bf-e041238c2bce,Michael,Villarreal,2006-11-28,M,2022-07-30,1,+20108341730,normal,East Kyleberg,2025-11-23 10:51:36.600308
5ec3becd-804d-4c82-9ca5-2f93eebc97e8,Anna,Rose,1995-12-01,M,2023-09-29,1,+20107962925,vip,North Joanfort,2025-11-23 10:51:38.105212
a99c3d1c-5b44-4fa7-ac22-93745eb5adab,Dennis,Stewart,2009-11-27,M,2021-02-24,1,+20107421134,normal,New Latoyachester,2025-11-23 10:51:33.684688
eb2be418-f57d-412f-8155-d14ad21716b0,Heather,Garcia,2017-11-25,M,2025-10-04,1,+20101668300,normal,Johnton,2025-11-23 10:51:38.917710
869d969f-9c88-46ac-a4cf-79d293a4ec55,Michael,Mccarthy,1983-12-04,M,2022-06-24,1,+20104371228,normal,New Renee,2025-11-23 10:51:35.639372
4eb8995c-9a0b-404b-8e9e-ef7c724b7aff,Carolyn,Chang,1963-12-09,M,2021-04-19,1,+20104341145,normal,Calebmouth,2025-11-23 10:51:38.311614
9bccee99-d5fa-419d-9ddb-28df45020e0b,Brandon,Wilson,2012-11-26,F,2025-09-13,1,+20106422534,normal,Jamesside,2025-11-23 10:51:33.051481
ceb54e67-07f1-4bcb-9e82-1082f6f54e62,Michael,Hall,2007-11-28,F,2025-07-03,1,+20108623020,normal,West Danielhaven,2025-11-23 10:51:37.050977
7f2092e0-1f01-4258-8ab7-22b899fabcda,Allison,Burton,1978-12-05,M,2021-09-01,1,+20107658793,normal,South Victoriaton,2025-11-23 10:51:35.033144
228f7140-2e4d-4fab-90cd-0bee9a147463,Johnathan,Steele,1981-12-04,F,2025-03-07,1,+20102569291,normal,Jacksonland,2025-11-23 10:51:38.967119
333f3fe1-ae10-48ba-9ccb-fd5664aec353,Joshua,Phelps,1987-12-03,M,2021-12-26,1,+20103703298,normal,West Marymouth,2025-11-23 10:51:34.096629
b8e92fe5-a704-4cc7-af06-762df319e028,Destiny,Pope,2013-11-26,F,2024-02-28,1,+20104408143,normal,New Alfredfurt,2025-11-23 10:51:37.609291
553ed872-d60b-4be9-aeb6-eaab167b3e36,John,Avery,1971-12-07,F,2022-08-08,1,+20107951039,normal,Port Hannahland,2025-11-23 10:51:35.013113
031939aa-9ea0-4bc5-8c2d-193a56b19d04,Samantha,Lawrence,2010-11-27,F,2022-05-06,1,+20103937176,normal,West David,2025-11-23 10:51:32.925032
d6debe3f-1e68-41d7-a8ad-72637a195300,Bruce,Bailey,1989-12-02,M,2023-08-09,1,+20101734135,normal,West Richard,2025-11-23 10:51:37.211766
2923e81d-0f0a-4094-b5f5-5757aeeea7ac,Raymond,Bell,2010-11-27,M,2021-11-09,1,+20102444438,normal,Thomasshire,2025-11-23 10:51:37.451037
2e94efdd-d6bc-4338-96f5-ee076ac5fe2d,Michael,Hanna,1968-12-07,F,2025-10-07,1,+20106052169,normal,East Steven,2025-11-23 10:51:38.648805
181e88f2-0b32-41bb-84bd-fe0063a7bc3f,Nicole,Rojas,2007-11-28,F,2024-09-09,1,+20104603961,normal,West Henrybury,2025-11-23 10:51:36.925853
659e2cf9-b6fc-4ddb-934e-7606f822b383,Alyssa,Mathews,1986-12-03,F,2022-11-28,1,+20101105913,normal,East Denise,2025-11-23 10:51:39.111546
3890a3b8-24e8-4933-a8f8-de9d7bdf9697,David,Rhodes,2013-11-26,F,2024-08-27,1,+20107280082,normal,Frybury,2025-11-23 10:51:36.345433
92d2a8b2-0376-4cb3-bfdd-f91cee3f919f,Lauren,Foley,1962-12-09,M,2022-08-24,1,+20107067286,normal,North Justinton,2025-11-23 10:51:35.213743
59540528-eb3e-4e1b-a669-307b9a1edfe4,Linda,Rice,1994-12-01,F,2024-11-06,1,+20106729127,normal,East Matthew,2025-11-23 10:51:37.565254
505f9585-a92c-4ef0-bd57-5daf1c2ee192,Monica,Harvey,1977-12-05,F,2023-11-28,1,+20107817881,normal,South Roberta,2025-11-23 10:51:32.736321
77734a98-77aa-4d44-9a8c-6f9e8ac41af7,Mario,Smith,1941-12-14,M,2021-08-29,1,+20104896008,normal,Matthewshire,2025-11-23 10:51:33.304874
a8cb3bad-5292-4d9a-b1e3-4699de39728f,Madison,Buckley,2013-11-26,M,2024-01-18,1,+20107103458,normal,Lake Christopher,2025-11-23 10:51:36.083587
2564c641-23db-43ee-a2c3-42f33c74c2ae,Juan,Owens,1966-12-08,F,2025-03-26,1,+20109197714,normal,Carpenterview,2025-11-23 10:51:35.606510
e3f3193f-4ab6-44d7-ac47-4d7d591a62c4,Seth,Perez,2004-11-28,F,2021-04-05,1,+20106951329,normal,Lake Ebony,2025-11-23 10:51:36.325053
fed84f8b-d0b4-4764-a1d6-493eef69a21b,Christian,Galvan,2015-11-26,M,2022-01-13,1,+20109022561,normal,Wilsonmouth,2025-11-23 10:51:33.339312
1554ad38-0726-4b44-9095-5a1a15a22ccb,Sean,Jordan,1981-12-04,F,2025-10-08,1,+20106570713,vip,New Jennifer,2025-11-23 10:51:39.030322
817428d4-f7b2-4e6c-9bc2-58692620efd1,Briana,Hampton,1966-12-08,F,2021-11-10,1,+20104958849,normal,New Brycechester,2025-11-23 10:51:34.337043
db6c1943-f3c1-4c7d-91d6-50cb95ae6735,Ricky,Green,1989-12-02,F,2022-12-14,1,+20109745266,corporate,Port Ronald,2025-11-23 10:51:37.560255
53c3b02d-2e0c-4416-8ee2-402844caab6e,Chad,Underwood,2017-11-25,F,2024-09-26,1,+20106865064,normal,Rickeymouth,2025-11-23 10:51:33.097058
cb50c934-ac6d-4161-8020-d21e95788e79,Brittany,Stewart,1976-12-05,M,2021-03-03,1,+20103145157,vip,East Nancytown,2025-11-23 10:51:35.678996
4af6677e-76e3-4995-a68e-eb0aa5be4b56,Christopher,Ruiz,1997-11-30,M,2025-09-10,1,+20102240239,vip,Lake Ericland,2025-11-23 10:51:37.228867
7bbf974f-40bc-4ef6-9325-dd4e675e7f29,Lisa,Gray,1982-12-04,M,2023-01-25,1,+20107279729,vip,Davidtown,2025-11-23 10:51:32.996653
652c71b7-1a90-44cf-9f33-923a02e4d186,Clayton,Scott,1995-12-01,M,2021-09-07,1,+20101874873,normal,Darrenport,2025-11-23 10:51:37.646690
af0c5b5e-3383-4bc0-b87b-d52778f83492,Jennifer,White,2004-11-28,M,2025-02-09,1,+20109933361,normal,Brookeburgh,2025-11-23 10:51:35.892896
69f252f6-4522-4f76-9ac6-0056cc2d06e5,Ricky,Cox,1950-12-12,F,2023-07-29,1,+20109073881,normal,West Davidland,2025-11-23 10:51:38.731450
3529c084-45a2-40b2-a050-2c60f13fbd42,Paul,Martin,2016-11-25,F,2024-08-18,1,+20108549276,normal,Elliottberg,2025-11-23 10:51:35.458698
6c26bad2-c6f3-47ff-a3d0-3f888b0abcd2,David,Ray,2015-11-26,M,2024-01-07,1,+20106993668,corporate,North Shane,2025-11-23 10:51:37.740958
f85dce8d-3cab-4ec1-b60a-4e29f533d7b2,Gary,Yang,2002-11-29,F,2025-06-12,1,+20109253698,normal,West Kristinatown,2025-11-23 10:51:35.690756
e1e7f21b-f059-4485-8466-584f18afa50d,Olivia,Bruce,1993-12-01,F,2021-12-15,1,+20109970002,normal,Raymondfurt,2025-11-23 10:51:35.511868
2c625912-b86e-41fb-8f1e-1086169c3ba3,Katie,Taylor,1963-12-09,M,2021-04-14,0,+20101499969,normal,Gilbertmouth,2025-11-23 10:51:38.749203
7f109e52-1231-4cb7-a154-d8c779530169,Jacob,Ramirez,2004-11-28,M,2025-03-20,1,+20104685993,normal,Crawfordfort,2025-11-23 10:51:35.193905
